id,count,hate_speech,offensive_language,neither,class,tweet
24561,3,0,3,0,1,"if you're only way of trying to make me feel bad is by calling me a fat bitch, whore, etc. then you should rethink your life."
24563,3,0,3,0,1,if your trying out for Non-contact hockey dont call anyone else a pussy
24564,3,0,3,0,1,if youre not cheering for mexico youre a little bitch
24565,3,0,3,0,1,iggy wanna be black so bad. ur a white widow hoe
24566,3,0,3,0,1,ik I look good and all but dam bitches stop making it obv your staring at me loll
24567,3,0,3,0,1,ill call you bitch for short as a last resort and my first resort
24568,3,0,3,0,1,im a dope ass nigga and these bitches hella sober
24569,3,0,3,0,1,im a fat bitch http://t.co/p8hvKhRH2n
24570,3,0,3,0,1,im a hoe for forgetting my umbrella
24571,3,0,0,3,2,im genuinely getting mad at this children's video game about mickey mouse and darkness and big keys
24572,3,0,3,0,1,im gonna hold this bitch to his word
24573,6,0,6,0,1,im watching you're next and this bitch just tried running outside and got her neck sliced
24574,3,0,1,2,2,im wearing a sweater and it's ike 80 degrees in my house
24575,3,0,3,0,1,im weeaboo trash
24576,3,1,2,0,1,"ima beast dese niggas food so ima jus eat dat, if dat pussy bad big poppa gon beat dat"
24577,3,0,3,0,1,ima boss ass bitch bitch bitch
24578,3,0,3,0,1,ima groovy type nigguh
24579,3,0,3,0,1,ima knock da pussy out like fight night
24580,3,1,2,0,1,"imagine if white people said ""my honkey"" instead of ""my nigga"" lol"
24581,3,0,3,0,1,"imma hit the ground work in the pussy 

she gone come back everytime"
24582,3,0,3,0,1,"imma tall dread head wit a fat face

bitch do better"
24583,3,0,3,0,1,in fucking mexico bitches
24584,3,0,3,0,1,"in order too want a real nigga , you gotta be a real bitch &#128175;&#128076;&#128079;"
24585,3,3,0,0,0,in real life and online I follow that. sorry folks but just cause I look like a border hopper don't mean I am one. born and raised here
24586,3,3,0,0,0,inb4 you unfunny nigger kill yourself
24587,6,0,6,0,1,ion care if I'm in the wrong bitch don't blow ur horn&#128226; at me
24588,3,0,3,0,1,ion care who my niggas date b if the bitch make you happy and you cool with her then do you
24589,3,0,2,1,1,ion have hoes so really you have no reason to worry about me cheating. if anything ill cheat on you with my left hand lbr
24590,3,0,0,3,2,ion like papoose but he went in lol
24591,3,0,3,0,1,"ion sell vics no mo
ion drink lean no mo
bitch ion even smoke tree no mo"
24592,3,2,1,0,0,ion speak on how flaw niggas and thirsty hoes be on I.g but boyyyyyy look at here &#128586;&#128586;
24593,6,2,4,0,1,ion trust these bitches and ion trust these niggas!!!
24594,6,0,6,0,1,is everyone gonna be a complete whiny little baby bitch about this shit now lmao http://t.co/WhAd6vfaGo
24595,3,0,1,2,2,is it ghetto to grease yo scalp at work
24596,3,0,3,0,1,is money over bitches
24597,3,0,1,2,2,is she choking it!! &#128563;&#128563;&#128584;&#128584;&#128553;&#128553;&#8220;@AwwAdorabIe: I want a pet monkey &#128553;&#128525; http://t.co/w7Yr5xKLSC&#8221;
24598,3,0,3,0,1,is the bitch in the new transformers hot?
24599,6,0,6,0,1,it is my God given right to have white bitches
24600,3,2,0,1,0,"it means that im following orders and being subordinate. sue me, ya dyke"
24601,3,0,3,0,1,"it might rain today, hmmm.. I don't want to look like a pussy carrying an umbrella around but I also don't want to risk my perm getting wet."
24602,3,0,2,1,1,it's 2014 bitches need to be ready for the D fellaz! Don't play they games! Let that high school tease shit last a day. #swag
24603,3,0,3,0,1,it's Friday bitches &#128556;
24604,3,0,0,3,2,it's a brand new day and the birds they chirpin
24605,4,0,4,0,1,it's amazing what hood bitches wear I they body and in they head
24606,3,0,0,3,2,it's awesome when people you've known for years talk trash about you behind your back and then ask you for favors later. truly awesome.
24607,3,0,3,0,1,"it's been ten mins, bitch I gave you a 2 min assignment lmfaooooo"
24608,3,0,3,0,1,it's everything to cut that bitch off
24609,6,0,6,0,1,it's gotten to the point where I literally don't care and I'm gonna start punching bitches if they don't move in the hallway
24610,3,0,0,3,2,it's so weird outside. it's like yellow.
24611,3,0,3,0,1,its been 5 years and this bitch still thinks im over how she did me over. I dont think so. *decline*
24612,3,0,0,3,2,"its either a gun, a sandwich, or both. details looking really fuzzy right now and i don't trust any police department in MO"
24613,3,1,2,0,1,"ive went through 50 fags in 5 days, not very happy #sad"
24614,3,0,3,0,1,jackie peyton you are a fucking bitch. omg I love you though. damn thats the best shit you pulled
24615,3,1,0,2,2,jacob u look like a monkey in dis http://t.co/rkaqn0GRQe
24616,3,1,2,0,1,jacobs just like stfu bitch
24617,3,0,1,2,2,janet Jackson's nip slip #iconic
24618,3,1,2,0,1,jesus christ youre a fucking retard if you believe in Mercurian retrograde affecting your life
24619,3,0,0,3,2,"jig levitating RT @mashable: Samsung made fun of #Bendgate. Now the Galaxy Note 4 fails, too. http://t.co/aJFlpcj7yR http://t.co/aSVspIQXmH"
24620,3,0,1,2,2,jig levitating for lousiville
24621,3,0,0,3,2,jm sorry to hear this RT @FreeYBB: I'm going to chipotle for the first time. It better not be trash.
24622,6,0,6,0,1,"jooooooked out RT @topmodelciara: &#8220;@11wdNICK: 4 old hoes, a ponk, and a dyke outchea having ""girl talk""&#8221;LMAO"
24623,3,0,2,1,1,just a casual ghetto family twerk session http://t.co/jRmePckCqs
24624,3,0,0,3,2,just found out @IUBloomington has an #Australian president! #hoosiers are my team #hoosierstate #indiana #iu #iubb #big10 20-2 tonight!
24625,3,0,3,0,1,just got done biking with my dyke
24626,3,1,2,0,1,just like girls can't be a hoe.... guys can't hit a girl back... it's a double standard that will forever exist....
24627,3,0,3,0,1,"just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;"
24628,3,0,3,0,1,just made TMobile my bitch
24629,3,0,1,2,2,just noticed some trash on my notification page i had to clean up
24631,4,0,0,4,2,"just saw the words ""tinker tailor soldier spy"" and muttered ""no"" aloud @jennyyhernandez @chellyhernandez"
24632,3,0,3,0,1,kicking this bitch to the curb bruh.
24633,3,0,3,0,1,killers don't pillow talk.. wit dey bitches
24634,3,0,0,3,2,kit kats trash
24635,3,0,3,0,1,know you don't like me cussss yo bitch most likely doesss
24636,3,0,3,0,1,kush god bitch
24637,3,0,3,0,1,"kyle im hungry, quit talking and let's go hoe"
24638,6,0,6,0,1,label me a hoe
24639,3,0,0,3,2,"last thought before bed: in '92 we had a ""mock election"" in 3rd grade and i voted for Perot. maybe i related to his really big ears, idk."
24640,3,1,2,0,1,last words to a bitch nigga 'why you lie'
24641,3,0,3,0,1,late upload bitches
24642,3,0,3,0,1,"laughing on the inside thinking ""that's what yo bitch ass get, fuck boy""."
24643,3,0,3,0,1,leaving no hope for these hoes.
24644,6,0,6,0,1,let the hoe ass falcons get steven wackson and our 1st rd pick
24645,3,0,3,0,1,life is ya professor better know that bitch is gone test ya
24646,3,0,2,1,1,life to great to be mad all day... bitch I'm bless move ur negativity dat way&#128073;
24647,6,0,6,0,1,"like ""look at this annoying little 17/18 year old asking for a ride haha fuck her poser bitch ass"""
24648,6,0,6,0,1,like a bitch pic is flirting nowadays
24649,3,0,3,0,1,like a bitch wit no ass u ain't shit
24650,3,0,3,0,1,like a slow death &#8220;@iSell_Pussy4EBT How does it feel to have a shit load of nudes to fap to but not one bitch to fuck?&#8221;
24651,3,0,3,0,1,"like if you are going to be a sensitive lil bitch, do not talk to me."
24652,3,0,0,3,2,like. animal crackers are legit the best snack
24653,3,0,3,0,1,lil bitch
24654,3,0,3,0,1,lil bitch thats down to make your bond aint got to tell her &#128175;&#128076;
24655,3,0,0,3,2,lil spook and yung lean and robb all night
24656,3,0,3,0,1,lil stupid ass bitch
24657,3,0,3,0,1,"little stupid ass bitch, I ain't fuckin wit chuuu"
24658,6,0,1,5,2,lmao I s2g having roots with yellow/white hair makes it look so dirty I'm &#128567; http://t.co/SqbYdUiZr8
24659,3,0,3,0,1,lmao I'm weakkk &#8220;@TakeIt_CERIOUS: &#8220;@AnayaL8ter: My pussy popz Severely https://t.co/1VtqX9ioxK&#8221; LMFAOOOOOOOO&#8221;
24660,3,0,2,1,1,lmao RT @SirRocObama: Lmaooo RT @ToeKnee2GX: &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; RT @PeachDulce: I'm not a hoe I'm a people person
24661,3,0,2,1,1,lmao RT @SirRocObama: Tu Madre RT @WaymoTheGod: nacho doritos trash
24662,3,0,3,0,1,"lmao RT @TheBSharp: ""I'm 25 years old, I'm tryna have some fun!"" = ""I'm a hoe"""
24663,3,0,3,0,1,lmao RT @latry: Nigga ran a Ponzi scheme on them hoes. http://t.co/s7aOY8AdsI
24664,3,0,3,0,1,lmao little does this bitch know...&#9786;&#65039;&#128564;
24665,3,0,3,0,1,lmao slow new day for madonna fans huh? collaborating with Siri? haha that sounds retarded. so she may oray not use a sound sample.
24666,3,0,0,3,2,"lmaoooo RT @ComedyTruth: Girls, don't let a guy treat you like a yellow starburst. You are a pink starburst."
24667,3,0,1,2,2,"lmaoooo RT @PhillyTheBoss: Everything on BET is trash. RT @MrCOOK_: B-Rad RT @fkinLIVE: White Mike was on BET, he can't be trash"
24668,3,0,3,0,1,lmaoooo RT @ToeKnee2GX: Lol OK pal RT @AceHudsonJr: what bitch gone tell me no? TUH! http://t.co/toEa3cZjDF
24669,3,0,3,0,1,lmaooooo RT @SirAsshole: when you sit in a ghetto girls seat at lunch https://t.co/HaSLMb1Dzj
24670,3,0,3,0,1,lmaooooo relax RT @__J_R: 59-0 on Ya mark bitch ass. Roll Tide! Fuck the state of Texas
24671,3,0,3,0,1,lmaoooooo RT @WestsideAllure: Dude said bitches from NY fuck to Redman's greatest hits &#128557;&#128557;&#128557;
24672,3,1,2,0,1,lmaoooooo eat that goal faggot @gezus__
24673,6,0,6,0,1,lmfao what? RT @cindielu: If your back is dry when you get out the shower you're a hoe!
24674,3,0,3,0,1,"lmfaooo &#8220;@officialSmith_ Whenever you take selfies at work, it's always one hatin ass bitch in the comments talmbout ""you ain't workin""&#8221;"
24675,3,0,3,0,1,lmfaooo I can't yo . this bitch has officially crossed the line &#128557; http://t.co/CIXgIlKkSw
24676,3,1,2,0,1,lmfaoooo RT @HarleyyyQuinn_: Wiz is a perfect example of how fame can get you bitches. He looks like your typical tweaker homeless woman.
24677,3,0,3,0,1,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!
24678,3,0,3,0,1,"lol @ all the hoes I've been through, only to realize that I don't fuckin need any of them."
24679,3,0,0,3,2,lol @ that tweet zebra.
24680,3,0,3,0,1,"lol RT @BEAUTYWins: You're a stupid ass bitch ""@luvgoodspliff: remember michael brown? this is him now. feel old yet? http://t.co/og3ay5X7lg"
24681,3,0,3,0,1,lol RT @_mykall: when you @ bae game &amp; an unknown hoe screaming his name loud asfck &#128530;&#128514; http://t.co/MrTqx99g5l
24682,3,0,3,0,1,lol bitches aint shit...
24684,3,0,2,1,1,"lol i liked that album RT @az5950: That ""Double Up"" Album was so trash son...smh"
24685,3,0,3,0,1,lol if you hate me i really dont give a shit because i've either done nothing to you bc you're just a bitch
24686,3,0,3,0,1,lol ok cunt
24688,3,0,3,0,1,lol stupid ass bitch I don't fuck w/ you
24689,3,0,0,3,2,lol they replaced the big yellow chicken with Homer
24690,3,0,3,0,1,lol unfaithful hoes
24691,3,0,3,0,1,loner.. stoner.. tell yo bitch to bite da boner
24692,4,0,4,0,1,"look at that bitch right there, right there #hannnnnn"
24693,3,0,3,0,1,"look at this bitch feet, how is she high fashion cuh http://t.co/tKlXUuxo"
24694,3,0,3,0,1,"look at this bitch, walking too close to my future husband http://t.co/HRVjzUxLYW"
24695,3,2,0,1,0,looking like a hillbilly and not matching is what I do best goodnight losers http://t.co/caGHBLKAXQ
24696,3,0,2,1,1,looks like my highlight of the night will be getting Lewis and having a quick fag outside work #shite
24697,3,1,2,0,1,lost a couple online matches in nhl14. bitch hit me with her car. dad ate my pizza. just one of those days
24698,3,0,3,0,1,love females but hate bitches
24699,3,0,0,3,2,loves how Day Timers always come with coloured maps and distance charts. It makes me feel far more important then I actually am.
24700,3,0,3,0,1,"lrt I just did
im saddened bc she been tweeting like a hoe"
24701,3,0,3,0,1,lrt turnup lil bitch
24702,3,0,3,0,1,"maddie, karissa, Ireland, cierra and I have gotten so close I'd kill a bitch for them tbh"
24703,3,0,3,0,1,make ur bitch want some more &#127908;&#127911;
24704,3,0,2,1,1,making sweet love to my hand cause i cant buy a hoe tonight
24705,3,0,3,0,1,making the shittiest pigs in a blanket but they're gonna be good. i'm not tryna impress Gordon Ramsey's bitch ass i'm trying to make poop.
24706,3,0,1,2,2,mall with my fellow ginzos to do some christmas shopping @Vinnyliarda @Dimi_Artale @Billythathird #fuckdimmy #vinnysnotmadon #billgetsbuns
24707,3,0,3,0,1,man I gotta hang out with snoop lion aka nemo hoes
24708,9,0,9,0,1,man kills mother of 2 after she reveals she's hiv positive after having sex...that bitch deserved it
24709,3,0,0,3,2,march is about to get mad! #marchmadness #collegehoops #indiana #iubb #hoosiers
24710,3,0,3,0,1,maryjane_militant_que you got that bomb azz pussy lol http://t.co/t9dsTikwcH
24711,3,0,0,3,2,"mashed potatoes , string beans , yellow rice , and chicken &#128523;"
24712,3,0,3,0,1,maybe bitches will stop talking about this dude omari one day
24713,3,1,2,0,1,me and peter have always been slaying these hoes http://t.co/jqmil7rJaT
24714,3,0,3,0,1,me loving a hoe is ah No No
24715,3,0,3,0,1,"me: *complains about suburban white girls*
suburban white girl: you're a bitch
me: ok u literally just proved my point"
24716,3,0,3,0,1,mickeyblowsyourmind: who wants to be a skype group with a bunch of offensive new york city queer folk Me!... http://t.co/BPgdvs8qD2
24717,3,0,3,0,1,might have to play the b2k tonight for my black hoes you know i still care about yal
24718,3,0,0,3,2,"might walk to Dunkin donuts, i want a Oreo coffee coolatta."
24719,3,0,0,3,2,mimi trash lol
24720,3,0,3,0,1,mmm you still a hoe
24721,3,0,3,0,1,"money before bitches, bc bitches follow money."
24722,3,0,1,2,2,money hoes and clothes
24723,3,0,3,0,1,"money, weed n bitches... hanging wit snitches shit it wasn't my intention"
24724,3,0,3,0,1,mother fuxker the devil is ah lie bitch I'm the truth
24725,3,1,2,0,1,my NECK! my BACK! Lick my pussy and my crack!
24726,3,0,3,0,1,my bitch is in town http://t.co/AwSCUEfWkY
24727,3,0,3,0,1,my bitch look like a black barbie n nigga imma ken doll breath smellin like filet mignon and menthols..
24728,3,1,2,0,1,my bitch stay my bitch so don't look she keep that pussy tucked
24729,3,0,3,0,1,my bitches getting even badder
24730,3,0,3,0,1,my brothers asshat friends think it's okay to vandalize our property because he's a racist wana be redneck.
24731,3,0,3,0,1,my chick badder than your basic bitches
24732,3,0,3,0,1,my dad's a fuckin dick bitch i made your ass supper you're not allowed to come home mad
24733,3,0,3,0,1,my drugs are green my bitches white
24734,3,0,3,0,1,my eye don got lazy reading and looking at u bitches flawged and lie all day&#128564;&#128564; http://t.co/NI2OQv0Njd
24735,3,0,3,0,1,my flow sicker then then the bitch magic Johnson was lickin
24736,3,0,0,3,2,"my girlfriend, I kid you not, eats bacon without dipping it into the tub of creamy butter I've laid out. I'm like ""what are you, a bird?"""
24737,3,0,0,3,2,"my grandma got a rosta colored dress
it's so pretty She better let me borrow it"
24738,3,0,3,0,1,"my little sisters kik name is thot ass thot
why all my sister have to be freak hoes"
24739,3,0,3,0,1,my main bitch http://t.co/uueCU3AbQv
24740,3,2,0,1,0,my mom tried to get me to buy beaner boots bc they were on sale like I'm not in a mariachi band please stop.
24741,3,1,2,0,1,my mother raised a cunt... lol
24742,3,0,3,0,1,my nigga is a bad ass bitch forreal forreal &#128514;&#128151;&#128139;
24743,3,0,3,0,1,my nigguh wtf
24744,3,0,3,0,1,"my pussy pops severely, 
and yours don't!!!"
24745,3,0,3,0,1,my right ear is throbbing harder than a virgins pussy
24746,3,0,3,0,1,my side bitch is my main bitch cuz my main bitch aint feelin me nomo...nomo
24747,3,0,3,0,1,my timeline looks thirsty bc all you basic hoes keep talking bout the same nigga that don't matter ctfuu
24748,3,0,3,0,1,my tweets aint shit but you bitches aint either &#128514;
24749,3,0,3,0,1,"n I cant even enjoy the reg House Hunters, which is 1 of my fav shows..because I know House Hunters International bitch ass comes on next"
24750,3,1,2,0,1,n if you following me too be messy your gonna die a slowly painful lonely ass death bitch &#128530;
24751,3,0,3,0,1,nasty hoe
24752,3,1,2,0,1,need to get the sheriff Rick in here to show these pussy ass police officers who is boss.
24753,3,0,3,0,1,negro always falling asleep on me...
24754,3,0,3,0,1,"neither have i :-/ RT @DerekIsNormal: I just...why...ok. RT @pieceofshittbh: ""I've never had a nigger cock"" https://t.co/JF9o9vjcBL"
24755,6,2,4,0,1,neva been a bitch nigga you don't want them problems bro!!
24756,3,0,3,0,1,never change I'll never wife ah bitch nowwww!! #bangbros
24757,4,0,3,1,1,never had I had a problem with a girl in my years of being in school but this otter looking twat better quit giving me looks
24758,3,0,0,3,2,never have I seen a toddler chug a water bottle so fast lol
24759,3,0,3,0,1,"never lie
never cry
never die
we gone die
love my friends
love my hoes
yellow sluts 
call them gold"
24760,3,0,3,0,1,"never lie 
never cry
never die
we gone die
love my friends
love my hoes
yellow sluts
call them gold"
24761,3,0,3,0,1,never lose bitches chasing money &#128524; #Priorities
24762,3,0,3,0,1,never trust a hoe
24763,3,0,3,0,1,never would I put bacon grease on my face and let a werewolf eat my face to save a bitch. nope nope nope!!
24764,3,1,2,0,1,nigga paybacks a bitch and bitch you been livin in debt with me
24765,3,0,3,0,1,"nigga relax lmao&#8220;@SouthsideVic: I cheat on my girl with regular bitches so this a no brainer. RT &#8220;""@artillery909: http://t.co/VNmdSAT7gS""&#8221;""&#8221;"
24766,3,2,1,0,0,nigga u a cunt where yo fendi clutch
24767,3,0,3,0,1,"niggah 
hurry up"
24768,3,0,3,0,1,niggas &amp; bitches dating ugly niggas &amp; hoes kuz they can trust em then they cheat w/ the elite hoes &amp; niggas ...&#128514;&#128514;&#128514;
24769,3,2,1,0,0,niggas ain't playin a gram of defense man George need to tell these bitch ass niggas man up
24770,3,1,2,0,1,niggas are jus like btchs talking bout a hoe then right back in her face dnt come to me talking bout nan hoe if you gne b right back fwher&#128134;
24771,3,0,3,0,1,"niggas bugging if they think my bitch ain't gunna tell me something, HA"
24772,3,0,3,0,1,"niggas get a fresh cut, snapback to match the shoes and shirt.....and don't even say waddup to the pretty bitch next to em in da bus"
24773,3,0,3,0,1,niggas living like hoes dats why dey dying bout nothing
24774,3,0,3,0,1,"niggas need to learn to ride for there homies, not for the crew hoes smfh."
24775,3,0,3,0,1,niggas not stepping up they still tryna get back in the day kinda pussy lol
24776,3,0,3,0,1,niggas stay with insides over some hoe shit
24777,3,0,3,0,1,"niggas talk bout hoes, but the same hoes be in their beds at night ctfuu"
24778,3,0,3,0,1,niggas w/ bitch mentalities is a no go .
24779,3,1,2,0,1,"niggas wait in line for jordan releases, puttin they life on the line, jus to impress some bitches"
24780,3,0,3,0,1,"no RT @_sirhampton_: LMFAO those trash tho RT @Barack_Obutta: Candy corn J's _sirhampton_ ""@_justspeedy: These hard? http://t.co/SQVYksdkwU"""
24781,3,0,3,0,1,no bitch I did not want to wear makeup
24782,3,1,2,0,1,no flex zone.... hoe
24783,3,0,3,0,1,no hoe shit or roxy shit but dawggg I swear I ain't knw Kia no how to fight...
24784,3,0,2,1,1,no im not weezy bitch im wheezy from that chronic cough
24785,3,0,3,0,1,no lie tho i'm weak for a pretty bitch. have me doing all type of shit that ain't really me.
24786,3,0,3,0,1,no need to be a bitch.
24787,3,0,3,0,1,"no paper hoe, but you can have some more of me"
24788,3,0,3,0,1,no pills jus weed kill dat pussy all night damn right sho u right
24789,3,0,3,0,1,"no pillz jus weed kill dat pussy all night, damn right show u right"
24790,3,0,3,0,1,no youre a fucking retard thats gonna get fucking date raped at a frat tonight. have fun with those repressed memories
24791,3,1,2,0,1,"nobody bout their actions, you all pussy"
24792,3,0,2,1,1,nobody likes bloody nips!
24793,3,0,3,0,1,"nobody understands me besides my day 1 bitch, please come back bc I'm tired of these females thinking they know me."
24794,3,0,3,0,1,nobody want a nigga to take them out on an expensive date.... just don't expect pussy cause you took the girl out... like TF
24795,6,0,6,0,1,"none here Chantel lol RT ""@TellyJellyBelly: There has got to be some hoes. Water's Edge is TOO big for there not to be ANY."""
24796,3,0,3,0,1,"none of them 3 bitches look like dey ca boil a egg, but working at buds broiler...."
24797,3,0,1,2,2,nope RT @DerekIsNormal: Just ordered Domino's. Am I trash?
24798,3,0,3,0,1,not even sorry lmao growing up not having shit and STILL having to work for shit i deserve and seeing bitches get whatever pisses me off
24799,3,0,1,2,2,not fun @DPD_UK when you have braxton hicks and cramps regularly from moving around. You try it!
24800,3,0,3,0,1,not in the business of submitting to no bitch bruh bruh.
24801,3,0,3,0,1,"not that it's tit for tat...

but we don't say shit to our boy just like you don't check that insufferable bitch you call a best friend."
24802,3,0,0,3,2,"note to self: boiling water hot, monkey brain"
24803,3,0,1,2,2,now I have to clean up a dead bird and pieces of glass
24804,6,1,0,5,2,now time to find the monkey term scripts!
24805,6,0,6,0,1,nvm it's all good nothing is wrong with bitches ((:
24806,3,0,0,3,2,o unpunished. This has been the view for many thousands of years in civilised and uncivilised society.
24807,3,0,0,3,2,o yea!!! liking the yellow:) http://t.co/2wj4wdd0
24808,3,0,3,0,1,of course @pbebt killed it!! Me and my sis @msblaqstallion rocked that bitch hard!! Sadity Committee!!
24809,3,0,3,0,1,"ofcourse when someone asks what else to eat, jackass over here goes ""brownies"" BIG surprise here... #dingbat"
24810,3,0,3,0,1,oh damn dis bitch found out her baby dead and now she's gonna torture the murderer lmao how fun
24811,3,3,0,0,0,oh well. he's a fag anyways.
24812,3,0,2,1,1,oh.... Trash you say... This trash gonna keep driving thru ky.. &#8220;@corey_emanuel: @LifeAsKing she's trash. Just gotta ignore her.&#8221;
24813,3,1,2,0,1,"okay bitch
listen up this is important
,,,,,,,,
((ur eyebrows should not be a centimeter apart))
!!!!"
24814,3,0,2,1,1,okay but how many people really care if you can see a girls nips through her shirt
24815,6,2,4,0,1,okc nigguh
24817,3,0,0,3,2,"old fellas water froze in that funeral home. he got it unthawed and wants me to help get his pump going again, that place spooks me man..boo"
24818,3,0,3,0,1,omfg RT @DFkinLopes: Your feet bitch RT @NIPSLlP Whisper something dirty in my ear &#128523; http://t.co/xrIykfgg3Q
24819,3,2,1,0,0,omg RT @SaddyBey: Fat bitch. What's her @? http://t.co/ptNszx6nid
24820,3,0,3,0,1,omg dr cruz is now reminding me of Mary Ann Moreno. bitch swooped in out of nowhere and changed the dress code. no dark scrubs or sweaters
24821,3,0,3,0,1,omg that bitch sang uninvited? ugh :-( RT @AlanisNews: Setlist #mainestatepier http://t.co/tD3Bi3Ev2G
24822,3,0,2,1,1,"omg this movie #schooldance is str8 up retarded, lil duval actually taller den kevin hart, n mikepps is a dayum principal"
24823,3,0,3,0,1,on my way to fuck your bitch http://t.co/xiDFePYYiE
24824,3,1,2,0,1,on some field nigger shit
24825,3,0,0,3,2,"on the first day of school, my backpack had no paper and no books. all it had were 4 granola bars, a brownie, and a bag of cookies."
24826,3,0,2,1,1,"on the low, wassup with you hoe?"
24827,3,0,2,1,1,one big lecture hall full of bitches in sequins limited too tank tops
24828,3,2,1,0,0,one day im like harry styles is so hot the next day is who tf is this faggot
24829,3,0,3,0,1,"one deep in my phantom ghost, bad bitch with me excuse me where my manners go"
24830,3,0,2,1,1,one fly ass bitch
24831,3,0,3,0,1,one good girl is worth 1000 bitches
24832,3,0,0,3,2,one man's trash is another man's wife.
24833,3,0,0,3,2,one of my cats killed a baby bird and a cardinal
24834,3,0,3,0,1,one of the managers tried me talking about stay till 2am and aint nobody ordering. i walked SHMOOVE out that bitch
24835,3,0,3,0,1,one time for the illest bitch alive
24836,3,0,3,0,1,"one time for the real niggas , two times for the bad bitches ."
24837,3,0,2,1,1,one you're annoying. two you a damn hoe. three you ain't about to do a thing. must we go on.
24838,3,2,1,0,0,only lesbians get their nips pierced ew
24839,3,0,3,0,1,only like bitches ran for homecoming but like 20 running for prom
24840,4,0,0,4,2,only my school wouldnt give kids their schedules... #ghetto
24841,3,0,0,3,2,ooh girl cute face but yellow teef. lol
24842,4,1,1,2,2,oops: 'constitutionalists' #teabaggers in #mississippi forgot ratify a centerpiece of the constitution: 13th amendment banning slavery.
24843,3,0,3,0,1,or dead &#8220;@Royceda59: &#128514; Word RT @TAXSTONE: If ya moms calling the cops after she ain't heard from you for four days you probably pussy&#8221;
24844,3,1,2,0,1,or my cup filled &#8220;@BossmobbE: Love a bitch that know to keep me one rolled&#8221;
24845,3,1,2,0,1,ouh she got da spider pussy!
24846,3,0,3,0,1,ow my stomach hurts like a bitch
24847,3,1,0,2,2,pancakes trash
24848,3,0,3,0,1,paper ova pussy
24849,3,0,3,0,1,pay back a bitch aint it
24850,3,0,3,0,1,paybacks a bitch and bitch you've been livin in debt with me
24851,3,1,2,0,1,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music
24852,3,0,3,0,1,pimps up hoes down!!! http://t.co/NuI9uJvfA2
24853,3,0,1,2,2,pinto grigio dreams turned into moscato reality
24854,3,1,2,0,1,"please tell this bitch I'm subbin her, ik one of you faggs on here fuck with those lames, shit I'm blocked or I would lol"
24855,3,0,3,0,1,pls stop gassing fat hoes
24856,3,0,3,0,1,pockets hella empty but these bitches steady choosing.
24857,3,0,3,0,1,"pony tail 
red nails 
still in school bitch"
24858,3,0,3,0,1,pop me a pill &amp; throw that pussy a rave
24859,3,0,3,0,1,praying for a bitch
24860,3,0,3,0,1,pregnant at the same time and bitches think that's cute
24861,9,0,2,7,2,pretty girls wit bird brains....what a waste smh
24862,3,0,3,0,1,procrastination is a bitch
24863,6,1,5,0,1,prolly sum hoe tryna get in the hurricane free RT @coldhearted9_: @Pr3ttyN33 who sent that nigga to Twitter tho
24864,6,0,6,0,1,pull out my bank roll on y'all bitches like whoa
24865,3,0,3,0,1,pull up eat on that pussy and dip&#128166;&#128513;
24866,3,0,3,0,1,punch a bitch on her lip hahaha
24867,3,2,0,1,0,pure trash http://t.co/A2RbVEBeg1
24868,3,0,3,0,1,push a bitch out a car like im Gucci Mane bitch !
24869,3,0,3,0,1,pussy
24870,3,0,3,0,1,pussy aint shit but a product you either gonna get onna muscle or you gotta pay
24871,3,1,2,0,1,pussy ass bitches
24872,3,0,3,0,1,"pussy ass people with guns and knifes, foh i appreciate the people still willing to throw hands ^_^"
24873,3,0,3,0,1,pussy boy gone die a bitch
24874,3,0,3,0,1,pussy causes wars.
24875,3,0,3,0,1,pussy is a joke you can either get it or not get it.
24876,3,0,3,0,1,pussy on my mind - bow wow
24877,3,0,3,0,1,pussy ppppoppin on my poppers so the cops see bitcheZzz
24878,3,0,3,0,1,pussy put his ass to sleep
24879,3,0,3,0,1,pussy so good got me running through the hood
24880,3,0,3,0,1,pussy so good i juss save that shit for lataa
24881,3,0,3,0,1,"pussy,money,weed all a nigga need"
24882,3,0,3,0,1,quitting showed me who my true friends were and it showed me all the ones who were the two faced bitches :)
24883,6,1,5,0,1,quote this with your best racist comment i need them for this white bitch comin at my black side llab
24884,3,0,3,0,1,raaa bitch raaa
24885,6,0,6,0,1,rams finna smack steven wackson bitch ass
24886,3,0,0,3,2,random running dogs in the ghetto
24887,3,0,3,0,1,"ray Allen like, ""MAN!! that's some goddamn motherfucking cunt ass bullshit!!!"" cus it is"
24888,3,1,2,0,1,real nigga shit she wanna be a righteous young rich nigga bitch
24889,3,0,3,0,1,really bitch
24890,3,0,3,0,1,really out here tho bitch. http://t.co/0s8phidLGe
24891,6,0,5,1,1,really tired of having a constant bitch face
24892,3,0,3,0,1,red bone but her pusssy hairlessss
24893,3,0,0,3,2,red meat trash
24894,3,2,0,1,0,redneck in the White House // Moccasin Creek &#128077;&#128076;
